NO,식품종류,식품명,상세분류,1회제공량,kcal,단백질(g),지방(g),탄수화물(g)
43308,가공식품,포도워터,혼합음료,410.0,105,0,0.1,26
43309,가공식품,포베리포유,과/채주스,210.0,120,0,0,30
43310,가공식품,폴짝폴짝콩콩콩 복숭아,유산균음료,210.0,60,0,0,15
43311,가공식품,폴짝폴짝콩콩콩 청포도,유산균음료,210.0,64,0,0,16
43312,가공식품,푸드버킷 석류즙,과/채주스,70.0,36,0.1,0,9
43313,가공식품,푸드버킷 유기농 레드비트즙100,과/채주스,80.0,20,1,0,5
43314,가공식품,푸드버킷 유기농NFC 착즙 석류즙100,과/채주스,70.0,40,1,0,10
43315,가공식품,푸드버킷 착즙 포도즙100,과/채주스,90.0,50,0,0,12
43316,가공식품,퓨어씨드 과즙젤리 사과,과/채음료,100.0,23,0,0,16
43317,가공식품,퓨어씨드 과즙젤리 오렌지,과/채음료,100.0,22,0,0,18
43318,가공식품,퓨어씨드 과즙젤리 자몽,과/채음료,100.0,21,0,0,16
43319,가공식품,퓨어씨드 과즙젤리 트로피컬,과/채음료,100.0,21,0,0,16
43320,가공식품,퓨어씨드 과즙젤리 푸룬,과/채음료,100.0,25,0,0,18
43321,가공식품,퓨어애플,과/채주스,250.0,155,0.7,1,35
43322,가공식품,퓨어플러스 요괴메카드 딸기맛,혼합음료,240.0,60,0,0,15
43323,가공식품,퓨어플러스 요괴메카드 밀크,혼합음료,240.0,60,0,0,15
43324,가공식품,퓨어플러스 요괴메카드 사과맛,혼합음료,240.0,64,0,0,16
43325,가공식품,퓨젼퓨어,과/채주스,750.0,325,5,9,56
43326,가공식품,프라우 라임,탄산음료,500.0,0,0,0,0
43327,가공식품,프라우 레몬,탄산음료,500.0,0,0,0,0
43328,가공식품,프레쉬벨 배도라지,과/채음료,100.0,45,0,0,11
43329,가공식품,프레시워터젤리 사과&콜라겐,과/채음료,130.0,30,1,0,15
43330,가공식품,프레시워터젤리 푸룬&화이바,과/채음료,130.0,45,0,0,23
43331,가공식품,프레주 알로에 스위트,혼합음료,175.0,52,0,0,13
43332,가공식품,프롬안동 마밀쉐,과/채음료,200.0,204,7,7,28
43333,가공식품,프롬안동 사과쉐,과/채주스,200.0,116,1,0,28
43334,가공식품,프룻밀바나나,과/채음료,150.0,105,0.7,0,26
43335,가공식품,프룻밀베리,과/채음료,150.0,90,0.7,0,21
43336,가공식품,프리미엄 리얼콜라겐 5200,혼합음료,420.0,515,78,0,51
43337,가공식품,프리미엄 비타 콜라겐 (PREMIUM VITA COLLAGEN),혼합음료,560.0,795,102,1,95
43338,가공식품,프리미엄 석류100,과/채주스,80.0,45,0,0,11
43339,가공식품,프리미엄 콜라겐 3200,혼합음료,280.0,310,49,0,28
43340,가공식품,프리미엄소다 레몬 사이다,탄산음료,390.0,92,0,0,23
43341,가공식품,프리미엄소다 스노우 콜라,탄산음료,390.0,160,0,0,40
43342,가공식품,프리미엄순수석류100,과/채주스,70.0,35,0,0,8
43343,가공식품,플래티넘 비트콜라겐 젤리스틱,혼합음료,20.0,23.6,0.84,0.6,4.93
43344,가공식품,플래티넘 석류콜라겐 젤리스틱,혼합음료,20.0,59,1.2,0.8,11.8
43345,가공식품,플레인주스 그린,과/채주스,250.0,80,2,0,18
43346,가공식품,플레인주스 라이트그린,과/채주스,250.0,185,1,2.2,40
43347,가공식품,플레인주스 레드,과/채주스,250.0,120,1,0,29
43348,가공식품,플레인주스 옐로우,과/채주스,250.0,120,1,0,29
43349,가공식품,플레인주스 오렌지,과/채주스,250.0,130,1,0,31
43350,가공식품,플레인주스 퍼플,과/채주스,250.0,120,1,0,29
43351,가공식품,플로리다 내추럴 레몬에이드,과/채음료,190.0,90,0,0,22
43352,가공식품,플로리다 내추럴 레몬에이드 딸기,과/채음료,190.0,90,0,0,22
43353,가공식품,플리또 골드키위배,과/채음료,130.0,60,0,0,14
43354,가공식품,플리또 당근사과,과/채음료,130.0,60,0,0,15
43355,가공식품,플리또 망고파인애플,과/채음료,130.0,65,0,0,16
43356,가공식품,플리또 석류사과,과/채음료,130.0,60,0,0,15
43357,가공식품,플리또 오렌지자몽,과/채음료,130.0,65,0,0.5,14
43358,가공식품,플리또 청포도,과/채음료,130.0,70,0,0,17
43359,가공식품,피치스파클링,탄산음료,340.0,110,0,0,28
43360,가공식품,피치제주망고,과/채음료,180.0,112,0,0,28
43361,가공식품,피크닉 사과,과/채음료,200.0,70,0.7,0,17
43362,가공식품,핑크복숭아 에이드,탄산음료,350.0,135,0,0,33
43363,가공식품,핑크퐁 딸기,과/채음료,235.0,100,0,0,25
43364,가공식품,핑크퐁 백포도복숭아,과/채음료,235.0,95,0,0,24
43365,가공식품,핑크퐁 아기상어 오렌지망고,혼합음료,235.0,75,0,0,20
43366,가공식품,핑크퐁 아기상어 포도사과,과/채음료,235.0,75,0,0,20
43367,가공식품,하랑애 ABC주스,과/채주스,220.0,124,1,0.5,29
43368,가공식품,하루야채 뽀로로,과/채주스,100.0,50,0,0,12
43369,가공식품,하루야채 오리지널,과/채주스,200.0,95,2,0,23
43370,가공식품,하루야채 타요,과/채주스,100.0,50,0,0,12
43371,가공식품,하루유산균석류즙,과/채주스,70.0,30,0,0,7
43372,가공식품,하루한입 배도라지즙,과/채주스,90.0,38,0,0,10
43373,가공식품,하루한입 수세미배즙,과/채주스,90.0,35,0,0,9
43374,가공식품,하우투잇 콤부차 오리지널,탄산음료,340.0,101,0.55,0,24.7
43375,가공식품,하우투잇 콤부차 히비스커스,탄산음료,340.0,118,0.48,0,29
43376,가공식품,하이드로 스파클링 크렌베리,탄산음료,300.0,140,0,0,36
43377,가공식품,하이세븐 그레이프,탄산음료,240.0,125,0,0,31
43378,가공식품,하이세븐 애플,탄산음료,375.0,195,0,0,49
43379,가공식품,하이세븐 탑클래식 스트로베리,탄산음료,375.0,195,0,0,49
43380,가공식품,하이세븐 피치,탄산음료,375.0,195,0,0,49
43381,가공식품,하이푸릇 감귤.천혜향 주스,과/채주스,330.0,155,2,0,37
43382,가공식품,하이푸릇 감귤.한라봉 주스,과/채주스,330.0,155,2,0,37
43383,가공식품,하트러브 레드비트&당근,과/채주스,130.0,45,0,0,11
43384,가공식품,학교로 간 배,과/채음료,100.0,55,0,0,13
43385,가공식품,학교로 간 배 도라지,과/채음료,100.0,50,0,0,12
43386,가공식품,학교로 간 살구,과/채음료,100.0,50,0,0,12
43387,가공식품,학교로 간 유자,과/채음료,100.0,50,0,0,13
43388,가공식품,학교로간감귤,과/채음료,100.0,50,0,0,13
43389,가공식품,학교로간딸기,과/채음료,100.0,45,0,0,11
43390,가공식품,학교로간사과,과/채음료,100.0,50,0,0,13
43391,가공식품,학교로간자두,과/채음료,100.0,40,0,0,11
43392,가공식품,학교로간천도복숭아,과/채음료,100.0,55,0,0,13
43393,가공식품,학교로간포도,과/채음료,100.0,70,0,0,18
43394,가공식품,한끼 뚝닭(고소한맛),혼합음료,300.0,200,23.5,7.5,9.8
43395,가공식품,한끼 뚝닭(달콤한맛),혼합음료,300.0,165,25,1.6,13.1
43396,가공식품,한끼 뚝닭(담백한맛),혼합음료,300.0,145,19,2.4,11.6
43397,가공식품,한끼 뚝닭(새콤한맛),혼합음료,300.0,175,25.5,2.2,13.2
43398,가공식품,한남비타플러스골드,혼합음료,100.0,50,0,0,12
43399,가공식품,한라봉 담은 감귤주스,과/채주스,100.0,50,0,0,13
43400,가공식품,한라봉에이드,탄산음료,355.0,190,0,0.7,47
43401,가공식품,한라봉제주감귤,과/채음료,340.0,150,0,0,38
43402,가공식품,한반도유기농배즙,과/채주스,110.0,50,0,0,12
43403,가공식품,한방에 쭉 감당,과/채주스,190.0,100,1,0,24
43404,가공식품,한뿌리 양배추,과/채음료,80.0,21,0.3,0.01,4.9
43405,가공식품,한살림 오미자음료,과/채음료,150.0,65,0,0,16
43406,가공식품,함소아 삐뽀삐뽀 도라지 담은 배,과/채음료,100.0,54,0,0,13
43407,가공식품,함소아 삐뽀삐뽀 딸기 담은 바나나,과/채음료,100.0,61,0,0,15
43408,가공식품,함소아 삐뽀삐뽀 매실 담은 유자,과/채음료,100.0,64,0,0,16
43409,가공식품,핫식스,탄산음료,250.0,115,0,0,29
43410,가공식품,핫식스 자몽,탄산음료,250.0,115,0,0,29
43411,가공식품,핫식스더킹스톰,탄산음료,330.0,10,0,0,2
43412,가공식품,핫식스더킹파워,탄산음료,330.0,160,0,0,40
43413,가공식품,핫식스더킹펀치,탄산음료,330.0,90,0,0,22
43414,가공식품,핫식스더킹포스,탄산음료,330.0,13,0,1,1
43415,가공식품,해가준 애플로니아,과/채주스,100.0,49.3,0.2,0.1,11.9
43416,가공식품,해가준사과생즙,과/채주스,110.0,53,0,0,12
43417,가공식품,해나루사과주스,과/채주스,120.0,64,1,0,15
43418,가공식품,해녀나라 망고한라봉 주스,과/채주스,320.0,225,2,0,54
43419,가공식품,해녀나라 천혜향감귤 주스,과/채주스,320.0,200,3,0,47
43420,가공식품,해녀나라 한라봉감귤 주스,과/채주스,320.0,194,3,0,43
43421,가공식품,해담드리대추생강쌍화,혼합음료,120.0,55,0,0,13
43422,가공식품,해맞이사과즙,과/채주스,100.0,58,0,0,14
43423,가공식품,해먹음사과즙,과/채주스,100.0,57,0,0,14
43424,가공식품,해오주스 새싹 플러스,과/채주스,100.0,45,1,0,10
43425,가공식품,해피 망고 주스,과/채주스,190.0,110,0.7,0,26
43426,가공식품,해피 파인애플 주스,과/채주스,190.0,100,0.7,0,24
43427,가공식품,해피팜도라지배즙,과/채주스,110.0,55,0,0,13
43428,가공식품,햇살담은 배도라지즙,과/채주스,100.0,50,0,0,12
43429,가공식품,햇살담은 포도즙,과/채주스,100.0,56,1,1,87
43430,가공식품,햇살듬뿍석류즙,과/채주스,70.0,36,0,0,9
43431,가공식품,햇살먹은 당근사과즙,과/채주스,100.0,56.2,0.29,0.12,13.49
43432,가공식품,햇살먹은명품사과즙,과/채주스,100.0,42,0,0,10
43433,가공식품,햇살바람 사과생즙,과/채주스,110.0,64,0,0,16
43434,가공식품,행복한 클렌즈 브라운,과/채음료,100.0,44,1.1,0,10
43435,가공식품,허니부쉬 품은 슈퍼베리,과/채음료,100.0,45,0,0,11
43436,가공식품,허니부쉬 품은 양배추,과/채음료,100.0,35,0,0,8
43437,가공식품,허니부쉬 품은 호박,과/채주스,100.0,40,0,0,9
43438,가공식품,헛개 컨디션 파워,혼합음료,75.0,40,2,0,8
43439,가공식품,헛개꿀D,혼합음료,100.0,65,0,0,16
43440,가공식품,헤이 미스터 브라운 달지않고 담백한 맛,혼합음료,190.0,53,1.1,2.3,7
43441,가공식품,헤이 미스터 브라운 달콤하고 고소한 맛,혼합음료,190.0,73,1.1,2.3,12
43442,가공식품,헤이젤리 복숭아,과/채음료,200.0,95,0,0,28
43443,가공식품,헤이즐넛 라떼 아이스,혼합음료,130.0,100,2,1.6,20
43444,가공식품,헬로 팬돌이 블루,혼합음료,240.0,64,0,0,16
43445,가공식품,헬로 팬돌이 솜사탕향,혼합음료,280.0,64,0,0,16
43446,가공식품,헬로엔요 메론,유산균음료,200.0,70,0,0,17
43447,가공식품,헬로엔요 오렌지,유산균음료,200.0,70,0,0,17
43448,가공식품,헬로엔요 플레인,유산균음료,200.0,70,0,0,17
43449,가공식품,헬스락,과/채주스,120.0,60,1,0,11
43450,가공식품,헬시파인,과/채주스,190.0,100,0,0,25
43451,가공식품,헬씨올리고,탄산음료,180.0,80,0,0,20
43452,가공식품,헬씨올리고 칼슘드링크,혼합음료,100.0,35,0,0,9
43453,가공식품,헬씨컬러 NFC 타트체리주스,과/채주스,100.0,51,0.7,0,12
43454,가공식품,헬씨컬러 모닝 석류콜라겐 스틱,혼합음료,20.0,50,1,0,11
43455,가공식품,호로록 매실,과/채음료,110.0,78,0,0,18
43456,가공식품,호밀 데일리 주스 딸기,과/채주스,190.0,95,1,0.3,22
43457,가공식품,호밀 데일리 주스 사과,과/채주스,190.0,95,0.3,0,23
43458,가공식품,호밀 데일리 주스 사과&당근,과/채주스,190.0,95,0.6,0,22
43459,가공식품,호밀 데일리 주스 자몽,과/채주스,190.0,75,1,0.4,17
43460,가공식품,호밀 데일리 주스 케일&키위,과/채주스,190.0,97,1.1,0.2,23
43461,가공식품,호밀 데일리 주스 키위,과/채주스,190.0,116,1.2,0,28
43462,가공식품,호밀 데일리 주스 토마토,과/채주스,190.0,59,0.8,1.2,11
43463,가공식품,호밀 데일리 주스 한라봉&감귤,과/채주스,190.0,81,1.1,0.9,17
43464,가공식품,호박씨 호박즙,과/채주스,100.0,25,1,0,5
43465,가공식품,호보트 사과음료,과/채음료,100.0,40,0,0,10
43466,가공식품,호연당꿀물,혼합음료,180.0,124,0,0,31
43467,가공식품,호연당꿀물후레쉬,혼합음료,175.0,115,0,0,27
43468,가공식품,홍루이젠밀크티휴,혼합음료,250.0,188,6,8,23
43469,가공식품,홍삼 골드,혼합음료,175.0,91,0,0,23
43470,가공식품,홍삼엘더베리,과/채주스,190.0,105,1,0,25
43471,가공식품,홍삼을 넣은 NFC 배도라지주스,과/채주스,100.0,45,0,0,11
43472,가공식품,홍스팜  마시는 견과,혼합음료,175.0,102,2,5.8,10.5
43473,가공식품,홍천사과즙,과/채주스,120.0,62.06,0.25,0.04,15.18
43474,가공식품,환타 포도향,탄산음료,355.0,192,0,0,48
43475,가공식품,환타 프로즌 오렌지,혼합음료,130.0,96,0,0,24
43476,가공식품,환하고 밝은 에너지 블루베리 프리미엄,과/채주스,80.0,50,0,0,13
43477,가공식품,활력에너지 아로니아,과/채음료,110.0,55,0,0,13
43478,가공식품,효소착즙 석류진(眞),과/채주스,500.0,260,3,2.2,57
43479,가공식품,후금이네프리미엄호박즙,과/채음료,110.0,32.27,0.15,0.05,9.1
43480,가공식품,후디스 유기농 과일 퓨레 100 사과,과/채주스,80.0,35,0,0,9
43481,가공식품,후레쉬 애플,과/채음료,200.0,70,0,0,17
43482,가공식품,후레쉬 제주감귤음료,과/채음료,500.0,270,0.7,1.4,64
43483,가공식품,후시워터,혼합음료,330.0,0,0,0,0
43484,가공식품,후코이단 MAX,혼합음료,40.0,15,0,0,4
43485,가공식품,후한배도라지,과/채음료,80.0,45,1,0,11
43486,가공식품,휘오 제주,혼합음료,500.0,0,0,0,0
43487,가공식품,휘오 피치 워터,혼합음료,500.0,92,0,0,23
43488,가공식품,휴식,과/채음료,190.0,90,2,0,20
43489,가공식품,흑당밀크티,혼합음료,230.0,120,4,2.5,20
43490,가공식품,흑당밀크티,혼합음료,230.0,155,1,3,31
43491,가공식품,흑임자라떼,혼합음료,230.0,200,3,5,35
43492,가공식품,희석해 마시는 깔라만시주스,과/채주스,180.0,58,1,0,14
43493,가공식품,히비수,혼합음료,500.0,100,1,0,23
43494,가공식품,히비스커스 석류즙,과/채주스,80.0,38,0.1,0,9.3
43495,가공식품,히비스커스 핑크티,과/채음료,120.0,165,0,0,40
43496,가공식품,히비스커스석류콜라겐스틱,과/채주스,10.0,9,0,0,2
43497,가공식품,힘내 파인애플씨,과/채음료,135.0,70,0,0,18
43498,가공식품,Premium비타500로열폴리스,혼합음료,120.0,55,0,0,14
43499,가공식품,Sunkist 과일사이다 딸기키위,탄산음료,380.0,184,0,0,46
43500,가공식품,가야농장 당근농장,과/채주스,180.0,70,0.7,0,18
43501,가공식품,가야농장 알로에농장,혼합음료,500.0,190,0,0,47
43502,가공식품,가야농장 토마토농장,과/채음료,180.0,80,0.7,0,19
43503,가공식품,가야농장 포도농장,과/채주스,180.0,95,1,0,23
43504,가공식품,갈아만든배,과/채음료,238.0,116,0,0,29
43505,가공식품,너에게 꽃이다 벚꽃스파클링,탄산음료,350.0,140,1,0,35
43506,가공식품,노니메이트,혼합음료,100.0,40,0,0,10
43507,가공식품,데일리C아트워터,혼합음료,500.0,96,0,0,24
43508,가공식품,돌 곤약젤리 얼그레이자몽,혼합음료,130.0,4,0,0,11
43509,가공식품,디라임톡,탄산음료,500.0,0,0,0,0
43510,가공식품,멀티V스파클링,탄산음료,500.0,75,0,0,19
43511,가공식품,몬스터 에너지,탄산음료,355.0,168,0,0,44
43512,가공식품,미에로 화이바,혼합음료,500.0,200,0,0,50
43513,가공식품,불타는 오늘밤,탄산음료,250.0,125,1,0,30
43514,가공식품,우리사과 클라우디 100,과/채주스,175.0,90,0,0,22
43515,가공식품,웅진 내사랑 유자C,혼합음료,180.0,100,0,0,22
43516,가공식품,웰치 화이트그레이프맛,탄산음료,355.0,184,0,0,46
43517,가공식품,유기농식혜,혼합음료,238.0,125,0,1,28
43518,가공식품,이너비 글로우 샷 콜라겐,혼합음료,300.0,270,18,0,50
43519,가공식품,이디야 비트&오렌지주스,과/채주스,245.0,105,3,0,23
43520,가공식품,이디야 사과&당근주스,과/채주스,245.0,103,1,0,25
43521,가공식품,이디야 사과주스,과/채주스,230.0,115,0,0,29
43522,가공식품,이프로부족할때자두,혼합음료,500.0,130,0,0,33
43523,가공식품,이프로부족할때자두솔티드워터,혼합음료,240.0,65,0,0,16
43524,가공식품,자두에이드,탄산음료,355.0,171,0,0,43
43525,가공식품,자두에이드,혼합음료,230.0,120,0,0,29
43526,가공식품,자연생각 복숭아 아이스티,혼합음료,190.0,145,0,0,36
43527,가공식품,자연은 알로에,혼합음료,340.0,130,0,0,33
43528,가공식품,자연은 오렌지 100,과/채주스,180.0,90,0.7,0.4,21
43529,가공식품,자연은 요거풋풋 코코&사과,혼합음료,340.0,195,0,0,48
43530,가공식품,전통식혜,혼합음료,230.0,162,0,0,4
43531,가공식품,쥬시쿨 청포도 에이드,과/채음료,250.0,120,0,0,30
43532,가공식품,진심 가득 사과,과/채음료,330.0,150,0,0,37
43533,가공식품,진심 가득 자몽,과/채음료,330.0,160,0.4,0.9,37
43534,가공식품,짜먹는 후르츠젤리 복숭아,과/채음료,130.0,115,0,0,29
43535,가공식품,짜먹는 후르츠젤리 포도,과/채음료,130.0,95,0,0,24
43536,가공식품,츄파춥스 딸기크림,탄산음료,345.0,170,1,0,42
43537,가공식품,칠성사이다복숭아,탄산음료,250.0,110,0,0,27
